m_ratings,teams,date
860,East Africa,1975-10-11
1165,West Indies,1975-11-11
1146,Australia,1975-11-11
1086,England,1975-11-11
1014,Zimbabwe,1975-11-11
1004,ICC World XI,1975-11-11
1004,Africa XI,1975-11-11
1001,Bermuda,1975-11-11
1001,Afghanistan,1975-11-11
1001,Papua New Guinea,1975-11-11
999,United States of America,1975-11-11
999,Ireland,1975-11-11
998,Scotland,1975-11-11
996,Bangladesh,1975-11-11
996,Kenya,1975-11-11
996,Asia XI,1975-11-11
995,Pakistan,1975-11-11
995,South Africa,1975-11-11
995,United Arab Emirates,1975-11-11
995,Netherlands,1975-11-11
995,Nepal,1975-11-11
995,Oman,1975-11-11
993,Namibia,1975-11-11
992,Hong Kong,1975-11-11
976,New Zealand,1975-11-11
974,Canada,1975-11-11
873,Sri Lanka,1975-11-11
862,India,1975-11-11
860,East Africa,1975-11-11
1158,West Indies,1975-12-11
1154,Australia,1975-12-11
1084,England,1975-12-11
1014,Zimbabwe,1975-12-11
1004,ICC World XI,1975-12-11
1004,Africa XI,1975-12-11
1001,Bermuda,1975-12-11
1001,Afghanistan,1975-12-11
1001,Papua New Guinea,1975-12-11
999,United States of America,1975-12-11
999,Ireland,1975-12-11
998,Scotland,1975-12-11
996,Bangladesh,1975-12-11
996,Kenya,1975-12-11
996,Asia XI,1975-12-11
995,South Africa,1975-12-11
995,United Arab Emirates,1975-12-11
995,Netherlands,1975-12-11
995,Nepal,1975-12-11
995,Oman,1975-12-11
993,Namibia,1975-12-11
992,Pakistan,1975-12-11
992,Hong Kong,1975-12-11
982,New Zealand,1975-12-11
973,Canada,1975-12-11
872,Sri Lanka,1975-12-11
860,East Africa,1975-12-11
857,India,1975-12-11
1162,West Indies,1976-01-11
1150,Australia,1976-01-11
1081,England,1976-01-11
1015,Zimbabwe,1976-01-11
1005,ICC World XI,1976-01-11
1004,Africa XI,1976-01-11
1002,Bermuda,1976-01-11
1001,Afghanistan,1976-01-11
1001,Papua New Guinea,1976-01-11
999,United States of America,1976-01-11
998,Scotland,1976-01-11
998,Ireland,1976-01-11
996,Bangladesh,1976-01-11
996,Kenya,1976-01-11
995,United Arab Emirates,1976-01-11
995,Asia XI,1976-01-11
995,Oman,1976-01-11
994,South Africa,1976-01-11
994,Netherlands,1976-01-11
994,Nepal,1976-01-11
993,Namibia,1976-01-11
992,Hong Kong,1976-01-11
989,Pakistan,1976-01-11
987,New Zealand,1976-01-11
972,Canada,1976-01-11
872,Sri Lanka,1976-01-11
860,East Africa,1976-01-11
852,India,1976-01-11
1167,West Indies,1976-02-11
1146,Australia,1976-02-11
1078,England,1976-02-11
1015,Zimbabwe,1976-02-11
1012,New Zealand,1976-02-11
1005,ICC World XI,1976-02-11
1004,Africa XI,1976-02-11
1002,Bermuda,1976-02-11
1002,Papua New Guinea,1976-02-11
1001,Afghanistan,1976-02-11
999,United States of America,1976-02-11
998,Ireland,1976-02-11
997,Scotland,1976-02-11
996,Bangladesh,1976-02-11
996,Kenya,1976-02-11
995,United Arab Emirates,1976-02-11
995,Asia XI,1976-02-11
995,Oman,1976-02-11
994,South Africa,1976-02-11
994,Netherlands,1976-02-11
994,Nepal,1976-02-11
993,Namibia,1976-02-11
991,Hong Kong,1976-02-11
986,Pakistan,1976-02-11
972,Canada,1976-02-11
871,Sri Lanka,1976-02-11
860,East Africa,1976-02-11
829,India,1976-02-11
1172,West Indies,1976-03-11
1142,Australia,1976-03-11
1075,England,1976-03-11
1029,New Zealand,1976-03-11
1015,Zimbabwe,1976-03-11
1005,ICC World XI,1976-03-11
1004,Africa XI,1976-03-11
1002,Bermuda,1976-03-11
1002,Papua New Guinea,1976-03-11
1001,Afghanistan,1976-03-11
999,United States of America,1976-03-11
998,Ireland,1976-03-11
997,Scotland,1976-03-11
996,Bangladesh,1976-03-11
996,Kenya,1976-03-11
995,United Arab Emirates,1976-03-11
995,Asia XI,1976-03-11
995,Oman,1976-03-11
994,South Africa,1976-03-11
994,Netherlands,1976-03-11
994,Nepal,1976-03-11
993,Namibia,1976-03-11
991,Hong Kong,1976-03-11
983,Pakistan,1976-03-11
971,Canada,1976-03-11
870,Sri Lanka,1976-03-11
860,East Africa,1976-03-11
819,India,1976-03-11
1177,West Indies,1976-04-11
1138,Australia,1976-04-11
1072,England,1976-04-11
1035,New Zealand,1976-04-11
1016,Zimbabwe,1976-04-11
1005,ICC World XI,1976-04-11
1004,Africa XI,1976-04-11
1002,Bermuda,1976-04-11
1002,Papua New Guinea,1976-04-11
1001,Afghanistan,1976-04-11
999,United States of America,1976-04-11
998,Ireland,1976-04-11
997,Scotland,1976-04-11
996,Bangladesh,1976-04-11
995,Kenya,1976-04-11
995,Asia XI,1976-04-11
995,Oman,1976-04-11
994,South Africa,1976-04-11
994,United Arab Emirates,1976-04-11
994,Netherlands,1976-04-11
994,Nepal,1976-04-11
992,Namibia,1976-04-11
991,Hong Kong,1976-04-11
980,Pakistan,1976-04-11
970,Canada,1976-04-11
870,Sri Lanka,1976-04-11
860,East Africa,1976-04-11
821,India,1976-04-11
1182,West Indies,1976-05-11
1134,Australia,1976-05-11
1069,England,1976-05-11
1041,New Zealand,1976-05-11
1016,Zimbabwe,1976-05-11
1005,ICC World XI,1976-05-11
1004,Africa XI,1976-05-11
1002,Bermuda,1976-05-11
1002,Papua New Guinea,1976-05-11
1001,Afghanistan,1976-05-11
999,United States of America,1976-05-11
998,Ireland,1976-05-11
997,Scotland,1976-05-11
996,Bangladesh,1976-05-11
995,Kenya,1976-05-11
995,Asia XI,1976-05-11
995,Oman,1976-05-11
994,South Africa,1976-05-11
994,United Arab Emirates,1976-05-11
994,Netherlands,1976-05-11
994,Nepal,1976-05-11
992,Namibia,1976-05-11
991,Hong Kong,1976-05-11
977,Pakistan,1976-05-11
969,Canada,1976-05-11
869,Sri Lanka,1976-05-11
860,East Africa,1976-05-11
823,India,1976-05-11
1188,West Indies,1976-06-11
1130,Australia,1976-06-11
1066,England,1976-06-11
1047,New Zealand,1976-06-11
1017,Zimbabwe,1976-06-11
1005,ICC World XI,1976-06-11
1004,Africa XI,1976-06-11
1002,Bermuda,1976-06-11
1002,Papua New Guinea,1976-06-11
1001,Afghanistan,1976-06-11
999,United States of America,1976-06-11
998,Ireland,1976-06-11
997,Scotland,1976-06-11
995,Bangladesh,1976-06-11
995,Kenya,1976-06-11
995,Asia XI,1976-06-11
994,South Africa,1976-06-11
994,United Arab Emirates,1976-06-11
994,Netherlands,1976-06-11
994,Nepal,1976-06-11
994,Oman,1976-06-11
992,Namibia,1976-06-11
990,Hong Kong,1976-06-11
974,Pakistan,1976-06-11
969,Canada,1976-06-11
868,Sri Lanka,1976-06-11
860,East Africa,1976-06-11
825,India,1976-06-11
1193,West Indies,1976-07-11
1126,Australia,1976-07-11
1063,England,1976-07-11
1053,New Zealand,1976-07-11
1017,Zimbabwe,1976-07-11
1005,ICC World XI,1976-07-11
1005,Africa XI,1976-07-11
1002,Bermuda,1976-07-11
1002,Papua New Guinea,1976-07-11
1001,Afghanistan,1976-07-11
999,United States of America,1976-07-11
998,Ireland,1976-07-11
997,Scotland,1976-07-11
995,Bangladesh,1976-07-11
995,Kenya,1976-07-11
995,Asia XI,1976-07-11
994,South Africa,1976-07-11
994,United Arab Emirates,1976-07-11
994,Netherlands,1976-07-11
994,Nepal,1976-07-11
994,Oman,1976-07-11
992,Namibia,1976-07-11
990,Hong Kong,1976-07-11
971,Pakistan,1976-07-11
968,Canada,1976-07-11
867,Sri Lanka,1976-07-11
860,East Africa,1976-07-11
827,India,1976-07-11
1221,West Indies,1976-08-11
1122,Australia,1976-08-11
1060,New Zealand,1976-08-11
1038,England,1976-08-11
1017,Zimbabwe,1976-08-11
1006,ICC World XI,1976-08-11
1005,Africa XI,1976-08-11
1002,Bermuda,1976-08-11
1002,Papua New Guinea,1976-08-11
1001,Afghanistan,1976-08-11
999,United States of America,1976-08-11
998,Ireland,1976-08-11
997,Scotland,1976-08-11
995,Bangladesh,1976-08-11
995,Kenya,1976-08-11
994,United Arab Emirates,1976-08-11
994,Asia XI,1976-08-11
994,Oman,1976-08-11
993,South Africa,1976-08-11
993,Netherlands,1976-08-11
993,Nepal,1976-08-11
992,Namibia,1976-08-11
990,Hong Kong,1976-08-11
968,Pakistan,1976-08-11
967,Canada,1976-08-11
867,Sri Lanka,1976-08-11
860,East Africa,1976-08-11
829,India,1976-08-11
1255,West Indies,1976-09-11
1118,Australia,1976-09-11
1066,New Zealand,1976-09-11
1018,Zimbabwe,1976-09-11
1012,England,1976-09-11
1006,ICC World XI,1976-09-11
1005,Africa XI,1976-09-11
1002,Bermuda,1976-09-11
1002,Papua New Guinea,1976-09-11
1001,Afghanistan,1976-09-11
999,United States of America,1976-09-11
998,Ireland,1976-09-11
997,Scotland,1976-09-11
995,Bangladesh,1976-09-11
995,Kenya,1976-09-11
994,United Arab Emirates,1976-09-11
994,Asia XI,1976-09-11
994,Oman,1976-09-11
993,South Africa,1976-09-11
993,Netherlands,1976-09-11
993,Nepal,1976-09-11
991,Namibia,1976-09-11
990,Hong Kong,1976-09-11
966,Canada,1976-09-11
965,Pakistan,1976-09-11
866,Sri Lanka,1976-09-11
860,East Africa,1976-09-11
831,India,1976-09-11
1257,West Indies,1976-10-11
1114,Australia,1976-10-11
1069,New Zealand,1976-10-11
1019,England,1976-10-11
1018,Zimbabwe,1976-10-11
1006,ICC World XI,1976-10-11
1005,Africa XI,1976-10-11
1002,Bermuda,1976-10-11
1002,Papua New Guinea,1976-10-11
1001,Afghanistan,1976-10-11
999,United States of America,1976-10-11
998,Ireland,1976-10-11
997,Scotland,1976-10-11
995,Bangladesh,1976-10-11
995,Kenya,1976-10-11
994,United Arab Emirates,1976-10-11
994,Asia XI,1976-10-11
994,Oman,1976-10-11
993,South Africa,1976-10-11
993,Netherlands,1976-10-11
993,Nepal,1976-10-11
991,Namibia,1976-10-11
990,Hong Kong,1976-10-11
965,Canada,1976-10-11
962,Pakistan,1976-10-11
865,Sri Lanka,1976-10-11
860,East Africa,1976-10-11
833,India,1976-10-11
1260,West Indies,1976-11-11
1110,Australia,1976-11-11
1067,New Zealand,1976-11-11
1027,England,1976-11-11
1019,Zimbabwe,1976-11-11
1006,ICC World XI,1976-11-11
1005,Africa XI,1976-11-11
1002,Bermuda,1976-11-11
1002,Papua New Guinea,1976-11-11
1001,Afghanistan,1976-11-11
999,United States of America,1976-11-11
998,Ireland,1976-11-11
997,Scotland,1976-11-11
995,Bangladesh,1976-11-11
995,Kenya,1976-11-11
994,Asia XI,1976-11-11
994,Oman,1976-11-11
993,South Africa,1976-11-11
993,United Arab Emirates,1976-11-11
993,Netherlands,1976-11-11
993,Nepal,1976-11-11
991,Namibia,1976-11-11
989,Hong Kong,1976-11-11
965,Canada,1976-11-11
959,Pakistan,1976-11-11
865,Sri Lanka,1976-11-11
860,East Africa,1976-11-11
835,India,1976-11-11
1262,West Indies,1976-12-11
1106,Australia,1976-12-11
1065,New Zealand,1976-12-11
1035,England,1976-12-11
1019,Zimbabwe,1976-12-11
1006,ICC World XI,1976-12-11
1005,Africa XI,1976-12-11
1002,Bermuda,1976-12-11
1002,Papua New Guinea,1976-12-11
1001,Afghanistan,1976-12-11
999,United States of America,1976-12-11
998,Ireland,1976-12-11
997,Scotland,1976-12-11
995,Bangladesh,1976-12-11
994,Kenya,1976-12-11
994,Asia XI,1976-12-11
994,Oman,1976-12-11
993,South Africa,1976-12-11
993,United Arab Emirates,1976-12-11
993,Netherlands,1976-12-11
993,Nepal,1976-12-11
991,Namibia,1976-12-11
989,Hong Kong,1976-12-11
964,Canada,1976-12-11
956,Pakistan,1976-12-11
864,Sri Lanka,1976-12-11
860,East Africa,1976-12-11
837,India,1976-12-11
1264,West Indies,1977-01-11
1102,Australia,1977-01-11
1063,New Zealand,1977-01-11
1043,England,1977-01-11
1020,Zimbabwe,1977-01-11
1006,ICC World XI,1977-01-11
1005,Africa XI,1977-01-11
1002,Bermuda,1977-01-11
1002,Papua New Guinea,1977-01-11
1001,Afghanistan,1977-01-11
999,United States of America,1977-01-11
998,Ireland,1977-01-11
997,Scotland,1977-01-11
995,Bangladesh,1977-01-11
994,Kenya,1977-01-11
994,Asia XI,1977-01-11
993,South Africa,1977-01-11
993,United Arab Emirates,1977-01-11
993,Netherlands,1977-01-11
993,Nepal,1977-01-11
993,Oman,1977-01-11
991,Namibia,1977-01-11
989,Hong Kong,1977-01-11
963,Canada,1977-01-11
953,Pakistan,1977-01-11
863,Sri Lanka,1977-01-11
860,East Africa,1977-01-11
839,India,1977-01-11
1267,West Indies,1977-02-11
1098,Australia,1977-02-11
1061,New Zealand,1977-02-11
1050,England,1977-02-11
1020,Zimbabwe,1977-02-11
1006,ICC World XI,1977-02-11
1005,Africa XI,1977-02-11
1002,Bermuda,1977-02-11
1002,Papua New Guinea,1977-02-11
1001,Afghanistan,1977-02-11
999,United States of America,1977-02-11
998,Ireland,1977-02-11
997,Scotland,1977-02-11
994,Bangladesh,1977-02-11
994,Kenya,1977-02-11
994,Asia XI,1977-02-11
993,United Arab Emirates,1977-02-11
993,Oman,1977-02-11
992,South Africa,1977-02-11
992,Netherlands,1977-02-11
992,Nepal,1977-02-11
990,Namibia,1977-02-11
989,Hong Kong,1977-02-11
962,Canada,1977-02-11
950,Pakistan,1977-02-11
862,Sri Lanka,1977-02-11
860,East Africa,1977-02-11
841,India,1977-02-11
1269,West Indies,1977-03-11
1094,Australia,1977-03-11
1059,New Zealand,1977-03-11
1058,England,1977-03-11
1020,Zimbabwe,1977-03-11
1006,ICC World XI,1977-03-11
1005,Africa XI,1977-03-11
1002,Bermuda,1977-03-11
1002,Papua New Guinea,1977-03-11
1001,Afghanistan,1977-03-11
999,United States of America,1977-03-11
998,Ireland,1977-03-11
997,Scotland,1977-03-11
994,Bangladesh,1977-03-11
994,Kenya,1977-03-11
994,Asia XI,1977-03-11
993,United Arab Emirates,1977-03-11
993,Oman,1977-03-11
992,South Africa,1977-03-11
992,Netherlands,1977-03-11
992,Nepal,1977-03-11
990,Namibia,1977-03-11
988,Hong Kong,1977-03-11
962,Canada,1977-03-11
947,Pakistan,1977-03-11
862,Sri Lanka,1977-03-11
860,East Africa,1977-03-11
842,India,1977-03-11
1271,West Indies,1977-04-11
1090,Australia,1977-04-11
1066,England,1977-04-11
1057,New Zealand,1977-04-11
1021,Zimbabwe,1977-04-11
1007,ICC World XI,1977-04-11
1006,Africa XI,1977-04-11
1002,Bermuda,1977-04-11
1002,Papua New Guinea,1977-04-11
1001,Afghanistan,1977-04-11
999,United States of America,1977-04-11
998,Ireland,1977-04-11
996,Scotland,1977-04-11
994,Bangladesh,1977-04-11
994,Kenya,1977-04-11
993,United Arab Emirates,1977-04-11
993,Asia XI,1977-04-11
993,Oman,1977-04-11
992,South Africa,1977-04-11
992,Netherlands,1977-04-11
992,Nepal,1977-04-11
990,Namibia,1977-04-11
988,Hong Kong,1977-04-11
961,Canada,1977-04-11
943,Pakistan,1977-04-11
861,Sri Lanka,1977-04-11
860,East Africa,1977-04-11
844,India,1977-04-11
1274,West Indies,1977-05-11
1085,Australia,1977-05-11
1074,England,1977-05-11
1055,New Zealand,1977-05-11
1021,Zimbabwe,1977-05-11
1007,ICC World XI,1977-05-11
1006,Africa XI,1977-05-11
1002,Bermuda,1977-05-11
1002,Papua New Guinea,1977-05-11
1001,Afghanistan,1977-05-11
999,United States of America,1977-05-11
998,Ireland,1977-05-11
996,Scotland,1977-05-11
994,Bangladesh,1977-05-11
994,Kenya,1977-05-11
993,United Arab Emirates,1977-05-11
993,Asia XI,1977-05-11
993,Oman,1977-05-11
992,South Africa,1977-05-11
992,Netherlands,1977-05-11
992,Nepal,1977-05-11
990,Namibia,1977-05-11
988,Hong Kong,1977-05-11
960,Canada,1977-05-11
940,Pakistan,1977-05-11
860,Sri Lanka,1977-05-11
860,East Africa,1977-05-11
846,India,1977-05-11
1276,West Indies,1977-06-11
1095,Australia,1977-06-11
1066,England,1977-06-11
1053,New Zealand,1977-06-11
1022,Zimbabwe,1977-06-11
1007,ICC World XI,1977-06-11
1006,Africa XI,1977-06-11
1002,Bermuda,1977-06-11
1002,Papua New Guinea,1977-06-11
1001,Afghanistan,1977-06-11
999,United States of America,1977-06-11
998,Ireland,1977-06-11
996,Scotland,1977-06-11
994,Bangladesh,1977-06-11
994,Kenya,1977-06-11
993,Asia XI,1977-06-11
993,Oman,1977-06-11
992,South Africa,1977-06-11
992,United Arab Emirates,1977-06-11
992,Netherlands,1977-06-11
992,Nepal,1977-06-11
990,Namibia,1977-06-11
988,Hong Kong,1977-06-11
959,Canada,1977-06-11
936,Pakistan,1977-06-11
860,Sri Lanka,1977-06-11
860,East Africa,1977-06-11
848,India,1977-06-11
1278,West Indies,1977-07-11
1092,Australia,1977-07-11
1071,England,1977-07-11
1050,New Zealand,1977-07-11
1022,Zimbabwe,1977-07-11
1007,ICC World XI,1977-07-11
1006,Africa XI,1977-07-11
1002,Bermuda,1977-07-11
1002,Papua New Guinea,1977-07-11
1001,Afghanistan,1977-07-11
999,United States of America,1977-07-11
998,Ireland,1977-07-11
996,Scotland,1977-07-11
994,Bangladesh,1977-07-11
994,Kenya,1977-07-11
993,Asia XI,1977-07-11
993,Oman,1977-07-11
992,South Africa,1977-07-11
992,United Arab Emirates,1977-07-11
992,Netherlands,1977-07-11
992,Nepal,1977-07-11
989,Namibia,1977-07-11
987,Hong Kong,1977-07-11
958,Canada,1977-07-11
932,Pakistan,1977-07-11
860,East Africa,1977-07-11
859,Sri Lanka,1977-07-11
850,India,1977-07-11
1281,West Indies,1977-08-11
1089,Australia,1977-08-11
1077,England,1977-08-11
1048,New Zealand,1977-08-11
1022,Zimbabwe,1977-08-11
1007,ICC World XI,1977-08-11
1006,Africa XI,1977-08-11
1002,Bermuda,1977-08-11
1002,Afghanistan,1977-08-11
1002,Papua New Guinea,1977-08-11
999,United States of America,1977-08-11
998,Ireland,1977-08-11
996,Scotland,1977-08-11
994,Bangladesh,1977-08-11
993,Kenya,1977-08-11
993,Asia XI,1977-08-11
992,South Africa,1977-08-11
992,United Arab Emirates,1977-08-11
992,Netherlands,1977-08-11
992,Nepal,1977-08-11
992,Oman,1977-08-11
989,Namibia,1977-08-11
987,Hong Kong,1977-08-11
958,Canada,1977-08-11
928,Pakistan,1977-08-11
860,East Africa,1977-08-11
858,Sri Lanka,1977-08-11
852,India,1977-08-11
1283,West Indies,1977-09-11
1085,Australia,1977-09-11
1082,England,1977-09-11
1046,New Zealand,1977-09-11
1023,Zimbabwe,1977-09-11
1007,ICC World XI,1977-09-11
1006,Africa XI,1977-09-11
1002,Bermuda,1977-09-11
1002,Afghanistan,1977-09-11
1002,Papua New Guinea,1977-09-11
999,United States of America,1977-09-11
998,Ireland,1977-09-11
996,Scotland,1977-09-11
994,Bangladesh,1977-09-11
993,Kenya,1977-09-11
993,Asia XI,1977-09-11
992,United Arab Emirates,1977-09-11
992,Oman,1977-09-11
991,South Africa,1977-09-11
991,Netherlands,1977-09-11
991,Nepal,1977-09-11
989,Namibia,1977-09-11
987,Hong Kong,1977-09-11
957,Canada,1977-09-11
925,Pakistan,1977-09-11
860,East Africa,1977-09-11
858,Sri Lanka,1977-09-11
854,India,1977-09-11
1286,West Indies,1977-10-11
1087,England,1977-10-11
1082,Australia,1977-10-11
1044,New Zealand,1977-10-11
1023,Zimbabwe,1977-10-11
1007,ICC World XI,1977-10-11
1006,Africa XI,1977-10-11
1002,Bermuda,1977-10-11
1002,Afghanistan,1977-10-11
1002,Papua New Guinea,1977-10-11
999,United States of America,1977-10-11
998,Ireland,1977-10-11
996,Scotland,1977-10-11
994,Bangladesh,1977-10-11
993,Kenya,1977-10-11
993,Asia XI,1977-10-11
992,United Arab Emirates,1977-10-11
992,Oman,1977-10-11
991,South Africa,1977-10-11
991,Netherlands,1977-10-11
991,Nepal,1977-10-11
989,Namibia,1977-10-11
987,Hong Kong,1977-10-11
956,Canada,1977-10-11
921,Pakistan,1977-10-11
860,East Africa,1977-10-11
857,Sri Lanka,1977-10-11
856,India,1977-10-11
1288,West Indies,1977-11-11
1092,England,1977-11-11
1079,Australia,1977-11-11
1042,New Zealand,1977-11-11
1024,Zimbabwe,1977-11-11
1008,ICC World XI,1977-11-11
1006,Africa XI,1977-11-11
1002,Bermuda,1977-11-11
1002,Afghanistan,1977-11-11
1002,Papua New Guinea,1977-11-11
998,United States of America,1977-11-11
998,Ireland,1977-11-11
996,Scotland,1977-11-11
993,Bangladesh,1977-11-11
993,Kenya,1977-11-11
992,United Arab Emirates,1977-11-11
992,Asia XI,1977-11-11
992,Oman,1977-11-11
991,South Africa,1977-11-11
991,Netherlands,1977-11-11
991,Nepal,1977-11-11
989,Namibia,1977-11-11
986,Hong Kong,1977-11-11
955,Canada,1977-11-11
917,Pakistan,1977-11-11
860,East Africa,1977-11-11
858,India,1977-11-11
856,Sri Lanka,1977-11-11
1290,West Indies,1977-12-11
1098,England,1977-12-11
1076,Australia,1977-12-11
1040,New Zealand,1977-12-11
1024,Zimbabwe,1977-12-11
1008,ICC World XI,1977-12-11
1006,Africa XI,1977-12-11
1002,Bermuda,1977-12-11
1002,Afghanistan,1977-12-11
1002,Papua New Guinea,1977-12-11
998,United States of America,1977-12-11
998,Ireland,1977-12-11
996,Scotland,1977-12-11
993,Bangladesh,1977-12-11
993,Kenya,1977-12-11
992,Asia XI,1977-12-11
992,Oman,1977-12-11
991,South Africa,1977-12-11
991,United Arab Emirates,1977-12-11
991,Netherlands,1977-12-11
991,Nepal,1977-12-11
988,Namibia,1977-12-11
986,Hong Kong,1977-12-11
955,Canada,1977-12-11
913,Pakistan,1977-12-11
860,India,1977-12-11
860,East Africa,1977-12-11
855,Sri Lanka,1977-12-11
1293,West Indies,1978-01-11
1073,Australia,1978-01-11
1047,England,1978-01-11
1038,New Zealand,1978-01-11
1024,Zimbabwe,1978-01-11
1008,ICC World XI,1978-01-11
1007,Africa XI,1978-01-11
1003,Bermuda,1978-01-11
1002,Afghanistan,1978-01-11
1002,Papua New Guinea,1978-01-11
998,United States of America,1978-01-11
997,Ireland,1978-01-11
996,Scotland,1978-01-11
993,Bangladesh,1978-01-11
993,Kenya,1978-01-11
992,Asia XI,1978-01-11
992,Oman,1978-01-11
991,South Africa,1978-01-11
991,United Arab Emirates,1978-01-11
991,Netherlands,1978-01-11
991,Nepal,1978-01-11
988,Namibia,1978-01-11
986,Hong Kong,1978-01-11
964,Pakistan,1978-01-11
954,Canada,1978-01-11
862,India,1978-01-11
860,East Africa,1978-01-11
855,Sri Lanka,1978-01-11
1286,West Indies,1978-02-11
1079,Australia,1978-02-11
1056,England,1978-02-11
1036,New Zealand,1978-02-11
1025,Zimbabwe,1978-02-11
1008,ICC World XI,1978-02-11
1007,Africa XI,1978-02-11
1003,Bermuda,1978-02-11
1003,Papua New Guinea,1978-02-11
1002,Afghanistan,1978-02-11
998,United States of America,1978-02-11
997,Ireland,1978-02-11
996,Scotland,1978-02-11
993,Bangladesh,1978-02-11
993,Kenya,1978-02-11
992,Asia XI,1978-02-11
992,Oman,1978-02-11
991,South Africa,1978-02-11
991,United Arab Emirates,1978-02-11
991,Netherlands,1978-02-11
991,Nepal,1978-02-11
988,Namibia,1978-02-11
986,Hong Kong,1978-02-11
955,Pakistan,1978-02-11
953,Canada,1978-02-11
864,India,1978-02-11
860,East Africa,1978-02-11
854,Sri Lanka,1978-02-11
1244,West Indies,1978-03-11
1121,Australia,1978-03-11
1065,England,1978-03-11
1034,New Zealand,1978-03-11
1025,Zimbabwe,1978-03-11
1008,ICC World XI,1978-03-11
1007,Africa XI,1978-03-11
1003,Bermuda,1978-03-11
1003,Papua New Guinea,1978-03-11
1002,Afghanistan,1978-03-11
998,United States of America,1978-03-11
997,Ireland,1978-03-11
996,Scotland,1978-03-11
993,Bangladesh,1978-03-11
993,Kenya,1978-03-11
992,Asia XI,1978-03-11
991,United Arab Emirates,1978-03-11
991,Oman,1978-03-11
990,South Africa,1978-03-11
990,Netherlands,1978-03-11
990,Nepal,1978-03-11
988,Namibia,1978-03-11
